052_400011_0327014_DON.txt,-0.65005272,-1.075841719,2310,7690
052_400011_0327044_DON.txt,-0.65005272,-1.075841719,2310,7690
052_400011_0327046_DON.txt,-0.65005272,-1.075841719,2310,7690
052_400011_1479040_DON.txt,-0.65005272,-1.075841719,2310,7690
052_400011_1479044_DON.txt,-0.65005272,-1.075841719,2310,7690
052_400011_1479046_DON.txt,-0.65005272,-1.075841719,2310,7690
052_400011_1479048_DON.txt,-0.65005272,-1.075841719,2310,7690
052_400011_1479050_DON.txt,-0.65005272,-1.075841719,2310,7690
052_400011_1479065_DON.txt,-0.65005272,-1.075841719,2310,7690
052_400011_1479069_DON.txt,-0.65005272,-1.075841719,2310,7690
052_400033_1479034_DOY.txt,0.67740378,1.121107911,7803,2197
052_400077_0327001_ROY.txt,0.72081206,1.192948912,7982,2018
052_400077_0327002_ROY.txt,0.72081206,1.192948912,7982,2018
052_400077_0327003_ROY.txt,0.72081206,1.192948912,7982,2018
052_400077_0327005_ROY.txt,0.72081206,1.192948912,7982,2018
052_400080_0327047_DON.txt,-0.239629,-0.396587642,4009,5991
052_400080_0327050_DON.txt,-0.239629,-0.396587642,4009,5991
052_400080_0327055_DON.txt,-0.239629,-0.396587642,4009,5991
052_400095_1479079_ROY.txt,-1.0433172,-1.726697135,683,9317
052_400095_1479086_ROY.txt,-1.0433172,-1.726697135,683,9317
052_400115_1479063_ROY.txt,-0.44686255,-0.739560591,3151,6849
052_400174_1479117_ROY.txt,-1.000234,-1.655394143,862,9138
052_400199_0327040_DON.txt,-0.62012973,-1.026318964,2434,7566
052_400199_0327043_DON.txt,-0.62012973,-1.026318964,2434,7566
052_400199_1479059_DMN.txt,-0.62012973,-1.026318964,2434,7566
052_400228_1479004_ROY.txt,-0.004824842,-0.007985147,4980,5020
052_400228_1479039_ROY.txt,-0.004824842,-0.007985147,4980,5020
052_400228_1479043_ROY.txt,-0.004824842,-0.007985147,4980,5020
052_400228_1479047_ROY.txt,-0.004824842,-0.007985147,4980,5020
052_400239_1479007_ROY.txt,0.63589412,1.052409138,7631,2369
052_400239_1479009_ROY.txt,0.63589412,1.052409138,7631,2369
052_400239_1479017_ROY.txt,0.63589412,1.052409138,7631,2369
052_400239_1479019_ROY.txt,0.63589412,1.052409138,7631,2369
052_400239_1479054_ROY.txt,0.63589412,1.052409138,7631,2369
052_400239_1479078_ROY.txt,0.63589412,1.052409138,7631,2369
052_400239_1479081_ROY.txt,0.63589412,1.052409138,7631,2369
