1,52,400011,400343,0.48831446,-0.328297197,0
1,52,400011,400343,0.042694453,-1.183259745,0
1,52,400011,400343,0.27874366,-0.730377854,0
-1,52,400011,400115,-0.38841647,-2.010385294,0
-1,52,400011,400365,0.70011247,0.078056565,195
1,52,400033,400228,0.73320841,0.141554139,354
1,52,400033,400228,0.60227233,-0.10965865,0
-1,52,400033,400283,-0.058292838,-1.377013055,0
1,52,400033,400228,0.47075853,-0.361979847,0
1,52,400077,400115,1.0001943,0.653790872,1634
1,52,400115,400365,1.1604291,0.961215922,2403
1,52,400134,400033,1.0269981,0.705216402,1763
1,52,400228,400239,0.69775994,0.073543022,184
1,52,400228,400239,0.47444033,-0.354915978,0
1,52,400228,400239,0.18773085,-0.904994215,0
1,52,400239,400228,1.0762783,0.799764952,1999
1,52,400239,400317,0.95258648,0.562450936,1406
1,52,400239,400626,1.3274623,1.281684321,3204
-1,52,400239,400343,0.89930578,0.460227063,1151
1,52,400239,400095,0.45232075,-0.397354406,0
1,52,400239,400228,1.0907492,0.827528691,2069
-1,52,400239,400283,0.94052349,0.539306991,1348
-1,52,400276,400011,1.142898,0.927580911,2319
-1,52,400276,400343,0.9978388,0.649271631,1623
1,52,400276,400365,1.4934862,1.600216286,4001
-1,52,400283,400228,-0.64526494,-2.503172465,0
1,199,400077,400398,0.23788653,-0.787908501,0
1,199,400077,400398,0.91570035,0.389803872,975
1,199,400077,400398,0.8304935,0.241755605,604
-1,199,400109,400300,0.57799166,-0.196970388,0
1,199,400170,400263,1.2154366,0.91060041,2277
-1,199,400170,400029,-1.0546767,-3.033757825,0
1,199,400170,400300,0.001607582,-1.19844696,0
-1,199,400300,400109,1.115544,0.737035416,1843
-1,199,400300,400133,1.2001288,0.884002862,2210
1,199,400398,400077,0.71934108,0.048626494,122
1,199,400398,400077,0.74224175,0.088416775,221
1,199,400398,400077,0.52671788,-0.286059402,0
1,199,400398,400077,0.90382848,0.369176308,923
1,199,400398,400420,1.3085691,1.072419621,2681
1,199,400398,400421,1.119483,0.743879492,1860
1,199,400398,400056,0.95512884,0.458311505,1146
1,199,400421,400420,0.43761028,-0.440885285,0
1,421,400050,400064,1.3380547,0.384793688,962
1,421,400050,400238,1.4069015,0.493842611,1235
1,421,400050,400064,1.4124202,0.502583878,1256
1,421,400123,400369,1.676791,0.921330296,2303
1,421,400123,400173,1.5338804,0.694969057,1737
1,421,400123,400205,1.2669806,0.272216865,681
1,421,400123,400072,1.4773322,0.605400329,1514
1,421,400123,400338,1.3614881,0.421910693,1055
1,421,400123,400168,1.7231181,0.994709456,2487
1,421,400123,400342,1.2497564,0.244934835,612
1,421,400123,400016,1.4641952,0.584592163,1461
1,421,400123,400285,1.6910493,0.94391453,2360
1,421,400123,400385,1.4667325,0.588611083,1472
1,421,400238,400323,1.3413944,0.390083559,975
1,421,400238,400323,0.67160513,-0.670819753,0
1,421,400238,400274,0.36974301,-1.148950021,0
1,421,400263,400309,0.47471295,-0.982684358,0
1,421,400263,400064,1.6978495,0.954685611,2387
1,421,400263,400238,1.260672,0.262224447,656
1,421,400274,400238,0.41947091,-1.070184212,0
1,421,400274,400238,0.98594633,-0.172923422,0
-1,421,400328,400263,-0.99597671,-3.3121626,0
-1,421,400328,400263,-0.16790945,-2.000557088,0
1,421,400328,400342,0.82872589,-0.421950531,0
1,421,400328,400385,1.3529758,0.408427755,1021
1,421,400328,400123,1.0579363,-0.058895919,0
1,421,400328,400369,1.2551301,0.253446432,634
-1,421,400333,400205,0.38831185,-1.119538167,0
1,421,400333,400064,1.73432,1.012452548,2531
1,421,400333,400238,1.4720547,0.597041107,1493
1,421,400333,400352,2.1007167,1.592801458,3982
-1,421,400333,400123,0.00546274,-1.725946641,0
1,421,400333,400227,1.9825427,1.405621409,3514
1,421,400333,400291,1.5729807,0.756901428,1892
1,421,400338,400123,1.3632946,0.424772074,1062
